t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708334502.1361482	-0.001	0.0	0.0	-1.37	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.42	-0.07	0.02	0.05
1708334502.283762	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.42	0.05	0.04	-0.11
1708334502.4374754	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.22	-10.41	0.04	0.06	0.0
1708334502.5723038	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.21	0.25	-10.42	-0.1	0.0	-0.05
1708334502.7222881	-0.001	0.0	0.0	-1.3800000000000001	1.25	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.44	-0.19	-0.03	-0.17
1708334502.87249	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.43	0.02	-0.02	-0.05
1708334503.0195673	-0.001	0.0	0.0	-1.37	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.42	0.05	0.01	-0.12
1708334503.1719718	-0.001	0.0	0.0	-1.37	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.42	-0.11	0.08	0.14
1708334503.318882	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.450000000000001	0.05	-0.09	0.04
1708334503.4670386	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.41	0.0	0.09	0.11
1708334503.6159925	-0.001	0.0	0.0	-1.37	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.43	0.12	-0.09	-0.01
1708334503.762176	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.24	0.24	-10.44	0.04	0.0	-0.13
1708334503.9109704	-0.001	0.0	0.0	-1.36	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.43	0.02	0.0	0.01
1708334504.0564811	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.26	-10.41	-0.1	-0.06	0.0
1708334504.204569	-0.001	0.0	0.0	-1.37	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.42	-0.07	-0.04	0.02
1708334504.3539758	-0.001	0.0	0.0	-1.3800000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.42	0.08	-0.09	0.19
1708334504.5029695	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.42	0.02	-0.03	0.01
1708334504.6509795	-0.001	0.0	0.0	-1.3800000000000001	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.42	0.1	0.08	0.04
1708334504.7988243	-0.001	0.0	0.0	-1.3800000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.39	-0.02	-0.03	0.08
1708334504.9470184	-0.001	0.0	0.0	-1.3800000000000001	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.43	-0.01	-0.02	-0.02
1708334505.094671	-0.001	0.0	0.0	-1.3800000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.41	-0.12	0.19	0.11
1708334505.244451	-0.001	0.0	0.0	-1.3900000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.43	0.0	0.0	-0.03
1708334505.3931043	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.42	-0.08	0.06	-0.19
1708334505.5396478	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.4	0.06	-0.06	-0.08
1708334505.6872797	-0.001	0.0	0.0	-1.3900000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.42	0.0	-0.08	0.04
1708334505.8343408	-0.001	0.0	0.0	-1.3900000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.42	0.1	0.03	0.14
1708334505.98234	-0.001	0.0	0.0	-1.3900000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.43	-0.03	-0.01	-0.23
1708334506.1312437	-0.001	0.0	0.0	-1.37	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.44	-0.01	-0.12	-0.11
1708334506.2819397	-0.001	0.0	0.0	-1.3800000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.26	-10.41	-0.06	0.02	0.04
1708334506.4268808	-0.001	0.0	0.0	-1.3800000000000001	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.24	0.25	-10.41	0.08	-0.06	0.08
1708334506.5758011	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.42	-0.09	-0.03	0.0
1708334506.7222095	-0.001	0.0	0.0	-1.3900000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.26	-10.43	0.05	0.0	0.1
1708334506.8719966	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.23	-10.42	0.0	0.0	0.09
1708334507.0191872	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.44	0.08	-0.06	-0.03
1708334507.1688426	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.43	-0.03	0.08	-0.11
1708334507.315885	-0.001	0.0	0.0	-1.3900000000000001	1.25	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.26	-10.43	0.02	-0.03	0.05
1708334507.4635844	-0.001	0.0	0.0	-1.3800000000000001	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.42	0.0	0.05	0.08
1708334507.6143682	-0.001	0.0	0.0	-1.3900000000000001	1.25	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.43	0.03	-0.03	-0.04
1708334507.76123	-0.001	0.0	0.0	-1.37	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.41	0.15	0.04	-0.04
1708334507.9086192	-0.001	0.0	0.0	-1.37	1.25	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.24	0.24	-10.39	0.05	0.04	-0.08
1708334508.0585692	-0.001	0.0	0.0	-1.35	1.24	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.41	0.0	-0.05	-0.01
1708334508.205338	-0.001	0.0	0.0	-1.35	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.24	-10.43	-0.02	0.02	-0.17
1708334508.3553548	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.24	-10.42	0.02	0.05	-0.01
1708334508.5268676	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.22	0.25	-10.42	0.06	-0.08	-0.04
1708334508.7129686	-0.001	0.0	0.0	-1.37	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	173.0	102.0	-147.0	-88.0	0.23	0.25	-10.43	-0.02	-0.02	0.07
1708334509.1045656	-0.001	0.0	0.0	-1.36	1.26	0.41000000000000003	0.0	0.0	0.0	0.0	6.0	5.0	-10.0	-15.0	0.23	0.24	-10.41	-0.07	0.06	-0.18
1708334509.2890127	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	-16.0	-1.0	13.0	2.0	0.23	0.25	-10.43	-0.12	0.03	0.08
1708334509.4910076	-0.001	0.0	0.0	-1.36	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	6.0	3.0	9.0	13.0	0.22	0.24	-10.41	0.08	0.05	0.23
1708334509.6922371	-0.001	0.0	0.0	-1.35	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	5.0	1.0	11.0	0.0	0.24	0.23	-10.43	-0.02	-0.01	-0.11
1708334509.9319348	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	7.0	3.0	13.0	11.0	0.23	0.24	-10.43	-0.04	0.09	0.09
1708334510.1671317	-0.001	0.0	0.0	-1.37	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	7.0	1.0	-10.0	-15.0	0.23	0.26	-10.42	0.06	0.04	-0.13
1708334510.372032	-0.001	0.0	0.0	-1.37	1.29	0.41000000000000003	0.0	0.0	0.0	0.0	6.0	4.0	-9.0	-13.0	0.23	0.25	-10.44	0.11	0.0	-0.16
1708334510.570027	-0.001	0.0	0.0	-1.36	1.3	0.41000000000000003	0.0	0.0	0.0	0.0	-15.0	5.0	11.0	-15.0	0.24	0.24	-10.41	0.07	0.09	-0.09
1708334510.8071468	-0.001	0.0	0.0	-1.36	1.29	0.41000000000000003	0.0	0.0	0.0	0.0	5.0	2.0	10.0	-18.0	0.22	0.25	-10.41	0.13	0.05	0.06
1708334511.009846	-0.001	0.0	0.0	-1.37	1.3	0.41000000000000003	0.0	0.0	0.0	0.0	-11.0	1.0	-12.0	2.0	0.24	0.25	-10.42	0.06	0.2	0.11
1708334511.2492115	-0.001	0.0	0.0	-1.37	1.28	0.41000000000000003	0.0	0.0	0.0	0.0	10.0	3.0	12.0	4.0	0.23	0.25	-10.42	0.02	0.07	0.05
1708334511.4507403	-0.001	0.0	0.0	-1.37	1.27	0.41000000000000003	0.0	0.0	0.0	0.0	3.0	5.0	9.0	2.0	0.23	0.24	-10.42	-0.07	-0.06	0.0
1708334511.6837828	0.0	0.0	0.0	-1.43	1.3900000000000001	0.51	100.0	136.0	290.0	236.0	140.0	126.0	51.0	75.0	0.53	0.28	-10.48	0.08	-0.03	-0.51
1708334511.8869348	0.009000000000000001	0.0	0.0	-1.42	1.78	0.7000000000000001	666.0	410.0	693.0	583.0	278.0	367.0	183.0	252.0	0.35000000000000003	0.29	-10.38	-0.07	0.32	0.05
1708334512.0932772	0.038	0.0	-0.002	-1.54	3.94	0.86	1400.0	1500.0	1353.0	1473.0	278.0	277.0	121.0	116.0	0.65	0.28	-10.21	-0.12	0.73	0.28
1708334512.2936459	0.077	0.001	-0.004	-1.43	2.33	0.71	1336.0	1380.0	1316.0	1370.0	136.0	138.0	49.0	52.0	-0.05	0.38	-10.200000000000001	-0.07	0.67	-0.33
1708334512.4921815	0.117	0.001	-0.005	-1.45	2.24	0.81	1693.0	1700.0	1636.0	1756.0	269.0	319.0	175.0	210.0	0.43	0.3	-10.13	-0.2	0.74	-0.14
1708334512.7317739	0.186	0.002	-0.009000000000000001	-1.62	3.2800000000000002	0.84	2396.0	2343.0	2443.0	2343.0	264.0	359.0	132.0	245.0	0.92	0.29	-10.64	0.65	-1.07	-1.17
1708334512.9292264	0.259	0.003	-0.013000000000000001	-1.52	3.04	0.8200000000000001	2910.0	2716.0	2863.0	2863.0	176.0	345.0	107.0	228.0	0.42	0.31	-11.05	0.28	-1.08	0.1
1708334513.171745	0.368	0.005	-0.02	-1.6400000000000001	3.74	0.8300000000000001	3723.0	3686.0	3576.0	3606.0	182.0	390.0	176.0	318.0	0.96	0.24	-9.83	0.8	2.61	0.41000000000000003
1708334513.3711338	0.47900000000000004	0.006	-0.028	-1.6500000000000001	3.8000000000000003	0.75	4403.0	4173.0	4236.0	4456.0	137.0	365.0	163.0	229.0	0.45	0.29	-10.870000000000001	0.8300000000000001	-1.97	-0.6900000000000001
1708334513.6125839	0.634	0.008	-0.04	-1.02	3.94	0.31	4750.0	4703.0	4513.0	4730.0	64.0	264.0	12.0	44.0	0.21	-0.15	-11.41	-0.33	-2.5100000000000002	-0.35000000000000003
1708334513.812741	0.764	0.008	-0.046	-1.44	2.29	-0.21	4556.0	4676.0	4540.0	4493.0	118.0	289.0	2.0	95.0	0.35000000000000003	0.08	-10.11	0.41000000000000003	0.2	-1.47
1708334514.0587242	0.918	0.007	-0.051000000000000004	-1.24	1.87	-0.7000000000000001	4676.0	4686.0	4456.0	4456.0	204.0	291.0	-40.0	80.0	0.39	0.75	-10.13	-0.02	1.8	-1.9100000000000001
1708334514.2554426	1.048	0.004	-0.056	-1.02	1.95	-1.17	4703.0	4630.0	4540.0	4410.0	174.0	256.0	-144.0	27.0	-0.11	0.1	-10.63	-2.93	0.64	-2.15
1708334514.4578836	1.179	0.001	-0.059000000000000004	-1.1300000000000001	1.44	-1.69	4630.0	4530.0	4456.0	4476.0	188.0	376.0	-137.0	54.0	0.01	-0.08	-10.48	0.24	1.48	-0.91
1708334514.6644542	1.309	-0.002	-0.062	-1.5	1.56	-2.27	4740.0	4660.0	4430.0	4623.0	137.0	367.0	-133.0	41.0	0.12	0.26	-10.73	0.89	1.26	-6.38
1708334514.8572493	1.438	-0.008	-0.066	-1.21	1.27	-2.7600000000000002	4640.0	4713.0	4263.0	4483.0	168.0	422.0	-67.0	54.0	0.4	0.27	-10.16	-1.9100000000000001	0.22	-1.53
1708334515.0605345	1.568	-0.015	-0.069	-1.11	1.6400000000000001	-3.37	4740.0	4776.0	4483.0	4403.0	140.0	390.0	-135.0	71.0	0.18	-0.32	-9.76	0.11	0.97	0.53
1708334515.260357	1.698	-0.023	-0.073	-1.53	1.47	-3.94	4703.0	4623.0	4393.0	4456.0	133.0	394.0	-120.0	86.0	0.18	1.05	-10.24	-1.95	1.1300000000000001	-2.74
1708334515.4644947	1.83	-0.033	-0.076	-0.87	1.6	-4.46	4713.0	4686.0	4613.0	4430.0	111.0	296.0	-243.0	52.0	0.21	0.73	-11.24	2.3000000000000003	-0.29	-0.74
1708334515.6656418	1.958	-0.044	-0.079	-1.11	1.24	-5.04	4550.0	4550.0	4393.0	4493.0	259.0	366.0	-102.0	109.0	0.52	-0.5700000000000001	-9.6	0.76	-0.1	1.11
1708334515.8674529	2.089	-0.056	-0.082	-1.31	1.25	-5.5200000000000005	4860.0	4730.0	4556.0	4366.0	171.0	256.0	-151.0	149.0	0.23	0.93	-10.3	0.81	-0.96	-2.0
1708334516.0687501	2.22	-0.069	-0.085	-0.99	0.9400000000000001	-5.66	4823.0	4730.0	4980.0	4566.0	231.0	431.0	-69.0	283.0	0.27	1.52	-10.64	2.25	-0.9500000000000001	-1.79
1708334516.3060722	2.39	-0.08600000000000001	-0.09	-0.85	1.96	-5.87	5263.0	5273.0	5080.0	5096.0	10.0	142.0	-111.0	105.0	-0.2	0.35000000000000003	-10.94	-0.38	2.83	-1.81
1708334516.508038	2.5300000000000002	-0.101	-0.094	-0.84	1.23	-6.01	4933.0	4970.0	4996.0	4860.0	50.0	265.0	-32.0	281.0	0.21	0.52	-10.07	1.1400000000000001	1.19	1.98
1708334516.71355	2.672	-0.116	-0.097	-0.54	1.43	-6.08	4933.0	5033.0	5153.0	5106.0	47.0	243.0	8.0	258.0	0.21	-0.63	-9.83	-4.76	1.86	-0.76
1708334516.914087	2.814	-0.131	-0.101	-1.05	1.35	-6.11	4520.0	4693.0	4540.0	4850.0	-7.0	50.0	-99.0	105.0	-0.21	0.1	-9.43	4.19	1.67	-0.03
1708334517.1140487	2.942	-0.145	-0.10200000000000001	-1.0	-0.17	-6.26	3963.0	3990.0	3943.0	3843.0	-49.0	18.0	-119.0	109.0	0.23	0.28	-11.17	-0.16	-2.67	-1.6
1708334517.3984175	3.004	-0.152	-0.1	-0.42	-5.34	-6.42	1300.0	1270.0	1326.0	1280.0	-399.0	-98.0	-374.0	-145.0	-1.98	-0.39	-11.65	-0.52	-1.02	0.72
1708334517.6397972	3.072	-0.159	-0.096	-0.84	0.47000000000000003	-6.71	850.0	1043.0	1033.0	1280.0	4.0	-18.0	-35.0	18.0	0.35000000000000003	0.05	-10.66	0.03	-2.7600000000000002	-0.41000000000000003
1708334517.8415098	3.091	-0.162	-0.096	-0.66	-3.02	-6.75	200.0	320.0	143.0	290.0	-127.0	1.0	-109.0	67.0	-0.77	0.18	-10.370000000000001	0.05	0.48	-0.53
1708334518.0847127	3.1	-0.163	-0.095	-0.76	0.31	-6.8100000000000005	190.0	290.0	53.0	253.0	8.0	20.0	15.0	143.0	0.21	0.29	-10.17	0.23	0.04	-0.23
1708334518.2889037	3.102	-0.163	-0.095	-0.8300000000000001	-0.4	-6.74	-43.0	-43.0	-80.0	-126.0	-21.0	21.0	-49.0	94.0	0.0	0.16	-10.44	-0.07	0.21	0.02
1708334518.5502253	3.101	-0.163	-0.095	-0.92	0.75	-6.7700000000000005	6.0	26.0	0.0	0.0	10.0	12.0	-31.0	109.0	0.19	0.17	-10.42	0.11	-0.17	-0.11
1708334518.8094544	3.102	-0.163	-0.095	-0.93	0.99	-6.76	0.0	0.0	0.0	0.0	11.0	4.0	-37.0	108.0	0.18	0.15	-10.41	0.02	-0.11	-0.02
1708334519.0004013	3.102	-0.163	-0.095	-0.93	1.1	-6.76	0.0	0.0	0.0	0.0	11.0	7.0	-29.0	111.0	0.22	0.16	-10.41	0.02	-0.15	0.12
1708334519.264574	3.102	-0.163	-0.095	-0.9500000000000001	1.1500000000000001	-6.76	0.0	0.0	0.0	0.0	15.0	10.0	-33.0	111.0	0.21	0.18	-10.41	0.09	-0.05	0.0
1708334519.5276854	3.102	-0.163	-0.095	-0.9500000000000001	1.19	-6.76	0.0	0.0	0.0	0.0	13.0	14.0	-33.0	108.0	0.22	0.18	-10.41	-0.04	0.05	0.02
1708334519.7279453	3.102	-0.163	-0.095	-0.9400000000000001	1.2	-6.76	0.0	0.0	0.0	0.0	8.0	10.0	-34.0	111.0	0.21	0.16	-10.41	0.02	-0.03	0.14
1708334519.9210396	3.102	-0.163	-0.095	-0.9500000000000001	1.19	-6.76	0.0	0.0	0.0	0.0	13.0	6.0	-32.0	109.0	0.21	0.17	-10.43	-0.04	-0.02	-0.01
1708334520.127057	3.102	-0.163	-0.095	-0.9400000000000001	1.2	-6.76	0.0	0.0	0.0	0.0	13.0	11.0	-32.0	109.0	0.21	0.17	-10.42	0.08	0.05	-0.03
1708334520.3281703	3.103	-0.163	-0.096	-0.9400000000000001	1.22	-6.7700000000000005	583.0	583.0	583.0	326.0	64.0	74.0	73.0	303.0	0.29	0.15	-10.36	-0.09	0.12	0.11
1708334520.5258632	3.129	-0.166	-0.097	-1.1	4.22	-6.7	1406.0	1406.0	1300.0	1380.0	126.0	203.0	88.0	284.0	0.93	0.2	-10.32	-0.09	-1.05	0.93
1708334520.7263062	3.164	-0.17	-0.099	-1.06	1.87	-6.74	1023.0	1070.0	996.0	1080.0	1.0	40.0	12.0	115.0	-0.26	0.16	-10.450000000000001	-0.44	0.25	-0.24
1708334520.9280598	3.192	-0.17300000000000001	-0.1	-1.0	1.25	-6.72	603.0	253.0	603.0	583.0	-37.0	74.0	-27.0	60.0	0.24	0.0	-10.49	0.03	-0.39	0.12
1708334521.1305344	3.1950000000000003	-0.17400000000000002	-0.1	-0.91	-1.52	-6.76	-263.0	-153.0	-100.0	-136.0	-140.0	-39.0	-140.0	31.0	-0.52	0.08	-10.49	0.2	0.24	-0.19
1708334521.332037	3.192	-0.17400000000000002	-0.1	-1.02	0.2	-6.74	0.0	-90.0	0.0	0.0	23.0	88.0	20.0	155.0	0.7000000000000001	0.22	-10.42	0.05	0.13	-0.31
1708334521.5324044	3.193	-0.17400000000000002	-0.1	-1.05	0.85	-6.78	0.0	0.0	0.0	80.0	-35.0	11.0	-10.0	86.0	0.01	0.21	-10.42	0.02	-0.02	0.0
1708334521.7367604	3.193	-0.17400000000000002	-0.1	-1.05	0.87	-6.7700000000000005	0.0	0.0	0.0	0.0	-22.0	23.0	-2.0	96.0	0.27	0.17	-10.41	-0.02	-0.02	0.08
1708334521.9362543	3.193	-0.17400000000000002	-0.1	-1.05	0.9400000000000001	-6.7700000000000005	0.0	0.0	0.0	0.0	-23.0	20.0	-2.0	92.0	0.21	0.18	-10.42	-0.05	-0.07	-0.04
1708334522.1420405	3.193	-0.17400000000000002	-0.1	-1.05	0.98	-6.7700000000000005	0.0	0.0	0.0	0.0	-26.0	20.0	-2.0	95.0	0.19	0.19	-10.42	0.05	-0.15	0.14
1708334522.3396525	3.194	-0.17400000000000002	-0.1	-1.05	1.02	-6.76	493.0	446.0	693.0	346.0	70.0	125.0	67.0	275.0	0.24	0.2	-10.36	-0.07	0.14	0.29
1708334522.5412982	3.213	-0.176	-0.101	-1.2	3.15	-6.7	913.0	850.0	976.0	1013.0	58.0	186.0	65.0	241.0	0.52	0.23	-10.36	-0.1	-0.25	-0.46
1708334522.742063	3.236	-0.179	-0.101	-1.18	1.3900000000000001	-6.71	786.0	766.0	776.0	693.0	11.0	114.0	30.0	190.0	-0.1	0.16	-10.4	0.24	0.0	0.04
1708334522.983436	3.2560000000000002	-0.181	-0.10200000000000001	-1.11	1.05	-6.75	253.0	446.0	263.0	210.0	-89.0	-29.0	-43.0	39.0	-0.23	0.13	-10.32	0.24	-0.61	0.12
1708334523.1847496	3.257	-0.181	-0.10200000000000001	-0.9400000000000001	-0.91	-6.7700000000000005	-116.0	0.0	-90.0	-210.0	-51.0	22.0	-25.0	104.0	0.03	0.15	-10.42	0.05	0.3	-0.05
1708334523.3857098	3.2560000000000002	-0.181	-0.10200000000000001	-1.09	0.7000000000000001	-6.74	6.0	80.0	0.0	16.0	15.0	56.0	2.0	131.0	0.33	0.28	-10.42	0.12	-0.18	-0.04
1708334523.594803	3.2560000000000002	-0.181	-0.10200000000000001	-1.02	0.6	-6.76	0.0	0.0	-53.0	-70.0	-29.0	31.0	7.0	111.0	0.11	0.16	-10.41	-0.2	0.01	0.0
1708334523.7960348	3.2560000000000002	-0.181	-0.10200000000000001	-1.06	0.79	-6.76	0.0	0.0	0.0	0.0	-29.0	32.0	-17.0	107.0	0.13	0.17	-10.44	0.11	0.0	-0.03
1708334524.0344064	3.2560000000000002	-0.181	-0.10200000000000001	-1.08	0.85	-6.76	0.0	0.0	0.0	0.0	-29.0	33.0	-1.0	105.0	0.17	0.18	-10.42	-0.05	0.03	0.11
1708334524.2364016	3.257	-0.181	-0.10200000000000001	-1.08	0.89	-6.74	530.0	466.0	650.0	346.0	61.0	140.0	71.0	270.0	0.21	0.22	-10.39	-0.08	0.19	-0.09
1708334524.4363143	3.2760000000000002	-0.183	-0.10300000000000001	-1.19	2.96	-6.66	940.0	1013.0	850.0	1006.0	83.0	262.0	92.0	297.0	0.64	0.21	-10.25	0.18	-0.5	0.3
1708334524.6392283	3.303	-0.187	-0.10400000000000001	-1.1400000000000001	1.68	-6.69	750.0	850.0	766.0	813.0	2.0	91.0	25.0	167.0	-0.09	0.0	-10.51	0.55	0.09	-0.58
1708334524.8441172	3.325	-0.189	-0.10400000000000001	-0.98	1.16	-6.74	336.0	336.0	33.0	326.0	-47.0	23.0	10.0	61.0	0.22	0.18	-10.51	-0.01	0.02	0.03
1708334525.045263	3.327	-0.189	-0.10400000000000001	-0.84	-1.1400000000000001	-6.74	-283.0	-100.0	-136.0	-6.0	-127.0	25.0	-99.0	29.0	-0.28	0.18	-10.47	-0.02	0.36	-0.14
1708334525.2478206	3.325	-0.189	-0.10400000000000001	-0.98	0.55	-6.75	0.0	0.0	0.0	90.0	-22.0	48.0	-19.0	111.0	0.58	0.18	-10.46	-0.07	-0.21	0.08
1708334525.4513419	3.326	-0.189	-0.10400000000000001	-1.0	0.61	-6.8100000000000005	-33.0	0.0	0.0	0.0	-94.0	-1.0	-34.0	68.0	-0.01	0.12	-10.43	-0.01	-0.09	0.03
1708334525.6889677	3.326	-0.189	-0.10400000000000001	-1.02	0.8	-6.8100000000000005	0.0	0.0	0.0	0.0	-84.0	15.0	-31.0	77.0	0.13	0.18	-10.43	-0.01	-0.12	-0.03
1708334525.8879213	3.326	-0.189	-0.10400000000000001	-1.02	0.85	-6.8100000000000005	0.0	0.0	0.0	0.0	-82.0	15.0	-31.0	79.0	0.14	0.18	-10.42	-0.03	-0.01	0.03
1708334526.0905077	3.326	-0.189	-0.10400000000000001	-1.0	0.88	-6.8100000000000005	0.0	0.0	0.0	0.0	-82.0	15.0	-29.0	79.0	0.16	0.18	-10.4	-0.05	-0.12	0.02
1708334526.3309166	3.326	-0.189	-0.10400000000000001	-1.01	0.9	-6.8100000000000005	0.0	0.0	0.0	0.0	-82.0	0.0	-31.0	76.0	0.16	0.18	-10.41	-0.02	-0.04	-0.06
1708334526.5331914	3.326	-0.189	-0.10400000000000001	-1.01	0.93	-6.8100000000000005	0.0	0.0	0.0	0.0	-83.0	15.0	-29.0	78.0	0.17	0.18	-10.41	-0.08	-0.17	0.08
1708334526.7332628	3.326	-0.189	-0.10400000000000001	-1.0	0.92	-6.8100000000000005	0.0	0.0	0.0	0.0	-84.0	-4.0	-30.0	78.0	0.17	0.18	-10.42	-0.04	-0.07	-0.16
1708334526.971059	3.326	-0.189	-0.10400000000000001	-1.0	0.9400000000000001	-6.8100000000000005	0.0	0.0	0.0	0.0	-81.0	16.0	-29.0	74.0	0.16	0.18	-10.43	-0.07	-0.04	-0.05
1708334527.1722069	3.326	-0.189	-0.10400000000000001	-1.01	0.93	-6.8100000000000005	0.0	0.0	0.0	0.0	-83.0	0.0	-28.0	79.0	0.17	0.17	-10.42	-0.06	-0.09	-0.2
1708334527.3750012	3.326	-0.189	-0.10400000000000001	-1.02	0.92	-6.8100000000000005	0.0	0.0	0.0	0.0	-80.0	17.0	-31.0	76.0	0.16	0.19	-10.42	0.02	0.03	0.03
1708334527.5738966	3.326	-0.189	-0.10400000000000001	-1.01	0.93	-6.8100000000000005	0.0	0.0	0.0	0.0	-83.0	0.0	-31.0	72.0	0.17	0.18	-10.42	0.14	0.0	0.15
