t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1709282894.5168638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.5377378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.5555444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.5753553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.5970612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.618747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.6441078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.6625211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.6856594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.7055857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.7232614	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.7651918	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.7849276	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.8076494	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.8285627	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.8459814	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.8692422	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.88925	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.9109092	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.9307408	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.949665	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.9749656	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282894.9944768	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.0134027	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.0354192	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.0566833	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.0770192	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.0984228	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.116298	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.1400044	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.160645	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.1804667	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.2016852	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.2221346	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.2391176	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.2630618	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.2806597	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.302495	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.327168	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.3457935	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.369098	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.3877645	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.4104815	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.4308085	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.4491525	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.4716513	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.4914744	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.5127332	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.533338	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.5528867	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.5729513	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.5945075	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.6154492	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.6357138	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.6526196	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
1709282895.6798995	0.0	0.0	0.0	0.0	0.0	-0.01	0.0	0.0	0.0	0.0	-302.0	-304.0	314.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0
