t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591042.9190323	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.68	-4.33	0.0	0.0	0.0	0.0	7.0	0.0	6.0	16.0	0.13	0.18	-10.43	0.01	0.07	0.03
1708591043.1876738	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	-10.0	1.0	8.0	2.0	0.13	0.17	-10.4	-0.01	0.05	-0.05
1708591043.458071	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.7000000000000001	-4.33	0.0	0.0	0.0	0.0	8.0	3.0	9.0	10.0	0.13	0.16	-10.42	0.01	-0.05	-0.02
1708591043.725859	-0.10300000000000001	0.099	-0.01	-0.93	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	6.0	5.0	13.0	12.0	0.13	0.16	-10.41	-0.03	0.03	-0.02
1708591043.9922175	-0.10300000000000001	0.099	-0.01	-0.9400000000000001	0.7000000000000001	-4.33	0.0	0.0	0.0	0.0	-10.0	-2.0	8.0	16.0	0.12	0.17	-10.42	0.04	-0.09	0.11
1708591044.2582004	-0.10300000000000001	0.099	-0.01	-0.97	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	7.0	1.0	8.0	0.0	0.14	0.17	-10.42	0.13	-0.07	0.12
1708591044.532287	-0.10300000000000001	0.099	-0.01	-0.96	0.67	-4.33	0.0	0.0	0.0	0.0	7.0	1.0	5.0	4.0	0.12	0.17	-10.41	0.1	-0.04	-0.08
1708591044.7968004	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	6.0	5.0	-4.0	12.0	0.11	0.16	-10.42	0.2	-0.19	-0.11
1708591045.0695188	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.66	-4.33	0.0	0.0	0.0	0.0	-7.0	5.0	11.0	14.0	0.12	0.17	-10.41	0.02	-0.02	0.0
1708591045.3339057	-0.10300000000000001	0.099	-0.01	-0.96	0.66	-4.33	0.0	0.0	0.0	0.0	5.0	2.0	-3.0	10.0	0.12	0.18	-10.39	0.05	-0.07	0.0
1708591045.6019914	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	-9.0	5.0	13.0	1.0	0.12	0.17	-10.42	-0.05	-0.04	0.0
1708591045.88083	-0.10300000000000001	0.099	-0.01	-0.96	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	-8.0	4.0	12.0	3.0	0.13	0.17	-10.41	0.03	-0.13	0.01
1708591046.176577	-0.10300000000000001	0.099	-0.01	-0.96	0.68	-4.33	0.0	0.0	0.0	0.0	-11.0	-1.0	8.0	11.0	0.12	0.16	-10.42	0.07	-0.03	0.0
1708591046.4195664	-0.10300000000000001	0.099	-0.01	-0.96	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	-11.0	-1.0	7.0	1.0	0.11	0.17	-10.4	-0.01	-0.07	0.09
1708591046.6871035	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.6900000000000001	-4.33	0.0	0.0	0.0	0.0	-9.0	1.0	9.0	4.0	0.12	0.17	-10.41	-0.05	-0.25	-0.06
1708591046.9522111	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.68	-4.33	0.0	0.0	0.0	0.0	-11.0	1.0	9.0	10.0	0.13	0.18	-10.43	0.02	0.05	0.02
1708591047.2159572	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.67	-4.33	0.0	0.0	-33.0	0.0	6.0	4.0	11.0	2.0	0.13	0.18	-10.42	0.09	-0.02	-0.06
1708591047.4849522	-0.10300000000000001	0.099	-0.01	-0.9500000000000001	0.65	-4.33	0.0	0.0	0.0	0.0	7.0	3.0	10.0	11.0	0.12	0.17	-10.42	0.03	-0.2	-0.1
