t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708590925.0849326	0.0	0.0	0.0	-1.19	0.61	0.1	0.0	0.0	0.0	0.0	9.0	4.0	-9.0	-17.0	0.11	0.2	-10.39	0.07	0.13	0.1
1708590925.3567274	0.0	0.0	0.0	-1.18	0.6	0.1	0.0	0.0	0.0	0.0	-4.0	7.0	-3.0	-13.0	0.11	0.21	-10.42	0.08	0.01	-0.03
1708590925.6209903	0.0	0.0	0.0	-1.19	0.61	0.1	0.0	0.0	0.0	0.0	-4.0	-12.0	-4.0	-19.0	0.11	0.21	-10.39	0.0	0.05	-0.04
1708590925.8923097	0.0	0.0	0.0	-1.17	0.61	0.1	0.0	0.0	0.0	0.0	4.0	3.0	-1.0	-16.0	0.1	0.22	-10.4	0.01	-0.07	0.14
1708590926.1562436	0.0	0.0	0.0	-1.19	0.6	0.1	0.0	0.0	0.0	0.0	-3.0	7.0	-4.0	-16.0	0.11	0.22	-10.4	-0.11	0.08	0.04
1708590926.427839	0.0	0.0	0.0	-1.19	0.6	0.1	0.0	0.0	0.0	0.0	4.0	3.0	-1.0	-20.0	0.1	0.21	-10.42	0.12	0.09	0.0
1708590926.697104	0.0	0.0	0.0	-1.18	0.61	0.1	0.0	0.0	0.0	0.0	-2.0	4.0	-6.0	-15.0	0.1	0.21	-10.41	0.06	0.03	-0.1
1708590926.964133	0.0	0.0	0.0	-1.19	0.61	0.1	0.0	0.0	6.0	0.0	2.0	4.0	-2.0	-16.0	0.11	0.22	-10.42	0.01	0.03	0.0
1708590927.23293	0.0	0.0	0.0	-1.19	0.6	0.1	0.0	0.0	0.0	0.0	10.0	4.0	-4.0	-13.0	0.11	0.22	-10.4	-0.04	0.0	-0.16
1708590927.503945	0.0	0.0	0.0	-1.19	0.6	0.1	0.0	0.0	0.0	0.0	6.0	2.0	-6.0	-15.0	0.11	0.21	-10.42	0.07	-0.04	0.06
1708590927.7728744	0.0	0.0	0.0	-1.19	0.6	0.1	0.0	0.0	0.0	0.0	7.0	1.0	-5.0	-19.0	0.11	0.21	-10.43	-0.05	-0.16	0.0
1708590928.0441852	0.0	0.0	0.0	-1.18	0.59	0.1	0.0	0.0	0.0	0.0	-3.0	3.0	-11.0	-16.0	0.11	0.21	-10.41	0.1	0.0	-0.03
1708590928.3097265	0.0	0.0	0.0	-1.18	0.6	0.1	0.0	0.0	0.0	0.0	-3.0	6.0	-11.0	-16.0	0.11	0.22	-10.42	0.0	-0.07	0.01
1708590928.5801585	0.0	0.0	0.0	-1.17	0.6	0.1	0.0	0.0	0.0	0.0	-4.0	6.0	-4.0	-16.0	0.09	0.2	-10.41	-0.15	-0.16	0.12
1708590928.8507414	0.0	0.0	0.0	-1.17	0.58	0.1	0.0	0.0	0.0	0.0	5.0	3.0	-5.0	-20.0	0.09	0.22	-10.41	-0.03	-0.05	-0.04
1708590929.1330886	0.0	0.0	0.0	-1.2	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	-3.0	5.0	-3.0	-15.0	0.11	0.21	-10.39	-0.1	-0.04	0.12
1708590929.413618	0.0	0.0	0.0	-1.18	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	10.0	3.0	-5.0	-19.0	0.1	0.22	-10.4	0.1	0.05	0.04
1708590929.6881495	0.0	0.0	0.0	-1.19	0.56	0.1	0.0	0.0	0.0	0.0	-3.0	6.0	-11.0	-16.0	0.1	0.21	-10.4	-0.01	-0.26	-0.16
1708590929.9270062	0.0	0.0	0.0	-1.2	0.58	0.1	0.0	0.0	0.0	0.0	-10.0	4.0	-4.0	-14.0	0.11	0.21	-10.39	0.09	0.18	0.03
1708590930.198098	0.0	0.0	0.0	-1.19	0.58	0.1	0.0	0.0	0.0	0.0	8.0	4.0	-4.0	-15.0	0.09	0.21	-10.42	-0.06	0.09	0.06
1708590930.4622605	0.0	0.0	0.0	-1.2	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	9.0	4.0	-5.0	-21.0	0.1	0.21	-10.41	-0.01	-0.04	-0.18
1708590930.7293518	0.0	0.0	0.0	-1.2	0.56	0.1	0.0	0.0	0.0	0.0	-3.0	4.0	-5.0	-15.0	0.09	0.22	-10.41	0.02	0.13	0.01
1708590931.0001762	0.0	0.0	0.0	-1.19	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	-3.0	3.0	-5.0	-14.0	0.11	0.22	-10.41	0.02	0.09	-0.03
1708590931.2701993	0.0	0.0	0.0	-1.18	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	-4.0	5.0	-11.0	-14.0	0.1	0.21	-10.39	0.14	0.0	0.05
1708590931.5362475	0.0	0.0	0.0	-1.2	0.56	0.1	0.0	0.0	0.0	0.0	-1.0	4.0	-1.0	-16.0	0.09	0.22	-10.42	-0.08	-0.04	0.02
1708590931.8039575	0.0	0.0	0.0	-1.21	0.56	0.1	0.0	0.0	0.0	0.0	-2.0	-9.0	-2.0	-19.0	0.1	0.21	-10.4	-0.09	0.04	-0.12
1708590932.0738847	0.0	0.0	0.0	-1.2	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	2.0	6.0	-3.0	-16.0	0.1	0.21	-10.42	0.04	0.0	0.01
1708590932.3377662	0.0	0.0	0.0	-1.2	0.58	0.1	0.0	0.0	0.0	0.0	-3.0	2.0	-11.0	-18.0	0.1	0.22	-10.42	-0.05	0.03	0.0
1708590932.609984	0.0	0.0	0.0	-1.19	0.58	0.1	0.0	0.0	0.0	0.0	-1.0	4.0	-3.0	-16.0	0.1	0.22	-10.41	0.16	0.0	0.16
1708590932.8760118	0.0	0.0	0.0	-1.18	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	2.0	-13.0	-13.0	-16.0	0.1	0.22	-10.43	-0.11	0.17	0.0
1708590933.141705	0.0	0.0	0.0	-1.19	0.5700000000000001	0.1	0.0	0.0	0.0	0.0	2.0	6.0	-3.0	-16.0	0.11	0.21	-10.41	0.04	0.04	-0.09
1708590933.410187	0.0	0.0	0.0	-1.2	0.6	0.11	0.0	0.0	0.0	0.0	-4.0	5.0	-13.0	-19.0	0.1	0.19	-10.4	0.0	0.0	-0.02
1708590933.6772995	0.0	0.0	0.0	-1.21	0.59	0.11	0.0	0.0	0.0	53.0	-12.0	4.0	-7.0	-22.0	0.13	0.2	-10.4	0.07	-0.11	0.0
1708590933.9508748	0.0	0.0	0.0	-1.18	0.59	0.11	0.0	0.0	0.0	0.0	2.0	5.0	-13.0	-20.0	0.09	0.2	-10.36	-0.05	0.02	0.06
1708590934.211738	0.0	0.0	0.0	-1.11	0.49	0.15	-63.0	-53.0	0.0	-43.0	17.0	34.0	-1.0	-12.0	0.1	0.19	-10.53	1.3	-1.18	0.58
1708590934.4819071	-0.001	0.0	0.0	0.8300000000000001	0.37	0.47000000000000003	-346.0	106.0	210.0	0.0	226.0	41.0	-123.0	46.0	0.14	-0.9500000000000001	-10.53	1.69	-2.34	10.68
1708590934.7684755	-0.004	0.0	0.0	0.08	-0.78	2.17	-683.0	0.0	100.0	-53.0	428.0	15.0	-332.0	68.0	-0.45	1.08	-9.49	-0.5	-1.74	11.69
1708590935.0186803	-0.007	0.0	0.0	-1.73	-0.68	2.99	-246.0	0.0	-200.0	-126.0	357.0	30.0	-278.0	36.0	0.43	0.23	-13.23	-9.1	7.76	1.31
1708590935.287475	-0.007	0.0	0.0	-1.72	0.75	2.95	63.0	80.0	100.0	0.0	263.0	15.0	-277.0	19.0	0.08	0.21	-10.43	-0.3	0.74	0.74
1708590935.5509968	-0.007	0.0	0.0	-1.4000000000000001	0.59	2.94	0.0	0.0	0.0	0.0	252.0	12.0	-280.0	20.0	0.13	0.29	-10.44	0.07	-0.08	-0.04
1708590935.8191402	-0.007	0.0	0.0	-1.28	0.58	2.95	0.0	0.0	0.0	0.0	255.0	13.0	-276.0	22.0	0.1	0.21	-10.4	-0.05	-0.12	0.02
1708590936.0901263	-0.007	0.0	0.0	-1.25	0.59	2.95	0.0	0.0	0.0	0.0	255.0	12.0	-275.0	22.0	0.1	0.21	-10.43	0.09	-0.01	0.05
1708590936.3513026	-0.007	0.0	0.0	-1.23	0.59	2.95	0.0	0.0	0.0	0.0	253.0	9.0	-280.0	20.0	0.1	0.21	-10.42	-0.01	-0.04	0.13
1708590936.614176	-0.007	0.0	0.0	-1.22	0.59	2.95	0.0	0.0	0.0	0.0	250.0	13.0	-276.0	24.0	0.11	0.22	-10.42	0.09	-0.02	0.1
1708590936.8839562	-0.007	0.0	0.0	-1.22	0.6	2.95	0.0	0.0	0.0	0.0	250.0	15.0	-277.0	24.0	0.11	0.22	-10.41	-0.06	0.04	0.0
1708590937.147398	-0.007	0.0	0.0	-1.22	0.61	2.95	0.0	0.0	0.0	0.0	251.0	13.0	-275.0	22.0	0.11	0.22	-10.41	-0.01	-0.03	0.2
1708590937.4144504	-0.007	0.0	0.0	-1.22	0.62	2.95	0.0	0.0	0.0	0.0	250.0	12.0	-277.0	20.0	0.13	0.21	-10.43	0.05	0.07	0.12
1708590937.6824434	-0.007	0.0	0.0	-1.22	0.61	2.95	0.0	0.0	0.0	0.0	253.0	12.0	-280.0	20.0	0.1	0.22	-10.4	-0.06	-0.09	0.06
1708590937.947468	-0.007	0.0	0.0	-1.23	0.6	2.95	0.0	0.0	0.0	0.0	254.0	12.0	-272.0	24.0	0.12	0.22	-10.43	0.1	-0.11	-0.19
1708590938.2162106	-0.007	0.0	0.0	-1.21	0.6	2.95	0.0	0.0	0.0	0.0	251.0	12.0	-275.0	25.0	0.11	0.23	-10.4	-0.08	0.0	-0.12
1708590938.4841814	-0.007	0.0	0.0	-1.23	0.61	2.95	0.0	0.0	0.0	0.0	254.0	13.0	-280.0	21.0	0.1	0.21	-10.41	0.1	0.11	0.0
1708590938.747441	-0.007	0.0	0.0	-1.22	0.61	2.95	0.0	0.0	0.0	0.0	256.0	10.0	-274.0	24.0	0.11	0.21	-10.41	-0.02	-0.05	0.08
1708590939.0128138	-0.007	0.0	0.0	-1.22	0.62	2.95	0.0	0.0	0.0	0.0	250.0	11.0	-274.0	25.0	0.11	0.22	-10.4	0.02	0.11	-0.02
1708590939.283297	-0.007	0.0	0.0	-1.22	0.61	2.95	0.0	0.0	0.0	0.0	253.0	12.0	-280.0	21.0	0.1	0.22	-10.41	-0.05	-0.04	-0.02
1708590939.5665016	-0.007	0.0	0.0	-1.24	0.61	2.95	0.0	0.0	0.0	0.0	255.0	10.0	-274.0	23.0	0.11	0.22	-10.41	0.01	0.1	0.06
1708590939.840096	-0.007	0.0	0.0	-1.24	0.63	2.95	0.0	0.0	0.0	0.0	251.0	12.0	-278.0	20.0	0.12	0.23	-10.44	-0.01	0.02	-0.07
1708590940.0831993	-0.007	0.0	0.0	-1.23	0.63	2.95	0.0	0.0	0.0	0.0	249.0	10.0	-275.0	26.0	0.11	0.21	-10.41	0.08	0.0	-0.14
1708590940.351286	-0.007	0.0	0.0	-1.22	0.62	2.95	0.0	0.0	0.0	0.0	252.0	12.0	-280.0	23.0	0.1	0.22	-10.4	-0.01	-0.11	0.0
1708590940.6128922	-0.007	0.0	0.0	-1.19	0.61	2.95	0.0	0.0	0.0	0.0	249.0	15.0	-275.0	26.0	0.11	0.21	-10.41	-0.08	-0.06	0.05
1708590940.8804905	-0.007	0.0	0.0	-1.21	0.61	2.95	0.0	0.0	0.0	0.0	250.0	13.0	-276.0	21.0	0.1	0.22	-10.41	-0.07	-0.06	0.02
1708590941.1461852	-0.007	0.0	0.0	-1.22	0.62	2.95	0.0	0.0	0.0	0.0	250.0	15.0	-278.0	20.0	0.11	0.23	-10.42	-0.07	0.0	0.06
1708590941.4135296	-0.007	0.0	0.0	-1.22	0.64	2.95	0.0	0.0	0.0	0.0	252.0	12.0	-279.0	22.0	0.11	0.22	-10.4	-0.01	-0.06	0.09
1708590941.6830685	-0.007	0.0	0.0	-1.21	0.63	2.95	0.0	0.0	0.0	0.0	250.0	14.0	-277.0	20.0	0.12	0.22	-10.41	-0.01	0.02	-0.02
1708590941.9468064	-0.007	0.0	0.0	-1.22	0.63	2.95	0.0	0.0	0.0	0.0	254.0	13.0	-274.0	22.0	0.11	0.22	-10.43	0.07	-0.18	0.15
1708590942.2187598	-0.007	0.0	0.0	-1.21	0.6	2.95	0.0	0.0	0.0	0.0	254.0	12.0	-274.0	23.0	0.09	0.22	-10.43	0.07	0.04	0.12
1708590942.4804723	-0.007	0.0	0.0	-1.19	0.59	2.95	0.0	0.0	0.0	0.0	250.0	13.0	-276.0	18.0	0.13	0.22	-10.42	0.1	-0.06	0.03
1708590942.7508018	-0.007	0.0	0.0	-1.2	0.61	2.95	0.0	0.0	0.0	0.0	252.0	15.0	-279.0	21.0	0.1	0.21	-10.41	0.1	0.0	-0.09
1708590943.0171845	-0.007	0.0	0.0	-1.19	0.6	2.95	0.0	0.0	0.0	0.0	250.0	12.0	-274.0	25.0	0.1	0.2	-10.42	-0.05	0.02	-0.08
1708590943.2911808	-0.007	0.0	0.0	-1.19	0.6	2.95	0.0	0.0	0.0	0.0	254.0	12.0	-272.0	23.0	0.11	0.21	-10.4	0.15	-0.03	0.0
1708590943.5570037	-0.007	0.0	0.0	-1.2	0.62	2.95	0.0	0.0	0.0	0.0	250.0	14.0	-274.0	26.0	0.11	0.23	-10.39	0.18	-0.1	-0.05
1708590943.974898	-0.007	0.0	0.0	-1.26	0.77	1.9000000000000001	70.0	116.0	53.0	70.0	568.0	568.0	-586.0	-588.0	-0.06	0.18	-10.38	0.03	0.02	-0.87
1708590944.301314	-0.007	0.0	0.0	-1.25	0.6	1.51	226.0	236.0	-180.0	-263.0	878.0	901.0	-911.0	-905.0	0.08	0.36	-10.4	0.01	-0.1	-2.0
1708590944.6427817	-0.008	0.0	0.0	-1.72	0.74	-7.1000000000000005	1106.0	1626.0	-566.0	-2250.0	1006.0	1046.0	-1086.0	-1052.0	0.11	0.92	-10.48	-1.33	-0.29	-14.85
1708590945.024412	-0.008	0.0	0.0	-6.82	1.1500000000000001	-48.93	4850.0	5043.0	-4913.0	-6856.0	1238.0	1195.0	-1297.0	-876.0	0.46	2.17	-9.51	6.28	3.59	-72.64
1708590945.343579	-0.008	-0.001	0.0	-4.38	2.95	-103.73	4576.0	6443.0	-5583.0	-7623.0	1287.0	959.0	-1077.0	-786.0	0.55	1.12	-10.25	4.8500000000000005	3.25	-79.2
1708590945.7208931	0.0	0.006	0.0	-0.53	4.6000000000000005	-159.07	3466.0	5206.0	-3176.0	-5930.0	1151.0	891.0	-1284.0	-770.0	0.98	-0.53	-10.48	-0.01	2.85	-55.64
1708590946.0902395	0.006	0.007	0.001	5.62	4.05	170.73	-216.0	-236.0	0.0	0.0	354.0	668.0	-316.0	-644.0	0.67	-2.62	-10.48	-0.49	-0.39	1.97
1708590946.4498146	0.007	0.007	0.001	0.9	2.15	171.06	0.0	0.0	0.0	0.0	321.0	316.0	-296.0	-317.0	0.2	0.25	-10.4	0.04	-0.01	-0.12
1708590946.8201869	0.008	0.007	0.001	-0.56	1.48	171.08	0.0	0.0	0.0	0.0	319.0	314.0	-296.0	-318.0	0.21	0.17	-10.4	-0.14	-0.05	-0.11
1708590947.146126	0.008	0.007	0.001	-0.92	1.28	171.09	0.0	0.0	0.0	0.0	322.0	315.0	-297.0	-318.0	0.2	0.19	-10.4	0.03	-0.04	0.14
1708590947.478712	0.008	0.007	0.001	-1.05	1.23	171.09	0.0	0.0	0.0	0.0	316.0	317.0	-297.0	-316.0	0.23	0.2	-10.39	0.09	0.0	0.17
1708590947.8506794	0.008	0.007	0.001	-1.09	1.23	171.09	0.0	0.0	0.0	0.0	322.0	313.0	-297.0	-314.0	0.21	0.19	-10.43	0.04	0.0	0.06
1708590948.2261443	0.008	0.007	0.001	-1.11	1.21	171.09	0.0	0.0	0.0	0.0	315.0	316.0	-297.0	-318.0	0.2	0.2	-10.41	-0.07	-0.07	0.12
1708590948.592261	0.008	0.007	0.001	-1.12	1.19	171.09	0.0	0.0	0.0	0.0	319.0	313.0	-301.0	-317.0	0.21	0.2	-10.42	-0.07	-0.04	0.08
1708590948.9230592	0.008	0.007	0.001	-1.11	1.23	171.09	0.0	0.0	0.0	0.0	317.0	319.0	-300.0	-317.0	0.22	0.21	-10.41	0.04	0.02	0.0
1708590949.2946107	0.008	0.007	0.001	-1.09	1.24	171.09	0.0	0.0	0.0	0.0	320.0	315.0	-295.0	-316.0	0.22	0.21	-10.4	0.0	0.05	0.01
1708590949.6836607	0.008	0.007	0.001	-1.1300000000000001	1.21	171.09	0.0	0.0	0.0	0.0	320.0	313.0	-297.0	-315.0	0.21	0.2	-10.43	0.04	-0.13	0.12
1708590950.0731425	0.008	0.007	0.001	-1.1300000000000001	1.2	171.09	0.0	0.0	0.0	0.0	314.0	315.0	-297.0	-317.0	0.22	0.22	-10.43	-0.13	-0.02	0.07
1708590950.4120538	0.008	0.007	0.001	-1.12	1.2	171.09	0.0	0.0	0.0	0.0	321.0	316.0	-301.0	-316.0	0.21	0.2	-10.43	0.07	0.14	-0.01
1708590950.7833645	0.008	0.007	0.001	-1.1	1.22	171.09	0.0	0.0	0.0	0.0	312.0	313.0	-304.0	-316.0	0.22	0.2	-10.4	0.02	-0.01	0.01
1708590951.1140578	0.008	0.007	0.001	-1.1300000000000001	1.2	171.09	0.0	0.0	0.0	0.0	316.0	319.0	-301.0	-317.0	0.21	0.2	-10.4	0.1	-0.02	0.14
1708590951.4916427	0.008	0.007	0.001	-1.11	1.21	171.09	0.0	0.0	0.0	0.0	320.0	317.0	-297.0	-315.0	0.2	0.19	-10.42	0.04	0.0	-0.01
1708590951.861369	0.008	0.007	0.001	-1.11	1.21	171.09	0.0	0.0	0.0	0.0	319.0	315.0	-296.0	-315.0	0.21	0.21	-10.44	0.05	0.13	-0.09
1708590952.1867373	0.008	0.007	0.001	-1.11	1.22	171.09	0.0	0.0	0.0	0.0	314.0	317.0	-299.0	-319.0	0.22	0.21	-10.4	-0.02	0.12	-0.17
1708590952.5084326	0.008	0.007	0.001	-1.12	1.21	171.08	0.0	0.0	0.0	0.0	314.0	318.0	-298.0	-315.0	0.22	0.2	-10.4	-0.03	0.05	0.04
1708590952.8826547	0.008	0.007	0.001	-1.11	1.21	171.08	0.0	0.0	0.0	0.0	319.0	314.0	-303.0	-315.0	0.22	0.2	-10.4	-0.01	0.0	0.14
1708590953.25597	0.008	0.007	0.001	-1.11	1.22	171.08	0.0	0.0	0.0	0.0	319.0	315.0	-296.0	-314.0	0.21	0.19	-10.42	-0.08	-0.04	0.06
1708590953.6404037	0.008	0.007	0.001	-1.11	1.22	171.08	0.0	0.0	0.0	0.0	315.0	316.0	-296.0	-315.0	0.22	0.2	-10.41	-0.05	0.01	-0.03
1708590954.00631	0.008	0.007	0.001	-1.11	1.23	171.08	0.0	0.0	0.0	0.0	318.0	315.0	-304.0	-318.0	0.22	0.2	-10.43	0.09	0.02	0.08
1708590954.3813398	0.008	0.007	0.001	-1.12	1.21	171.08	0.0	0.0	0.0	0.0	318.0	313.0	-300.0	-315.0	0.22	0.2	-10.42	0.01	0.02	-0.09
1708590954.7549028	0.008	0.007	0.001	-1.11	1.2	171.08	0.0	0.0	0.0	0.0	321.0	313.0	-302.0	-317.0	0.21	0.19	-10.41	0.03	0.08	0.01
1708590955.1409516	0.008	0.007	0.001	-1.1	1.21	171.08	0.0	0.0	0.0	0.0	315.0	317.0	-297.0	-316.0	0.22	0.2	-10.39	-0.08	-0.02	0.16
1708590955.4943311	0.008	0.007	0.001	-1.12	1.2	171.08	0.0	0.0	0.0	0.0	313.0	317.0	-297.0	-315.0	0.22	0.2	-10.41	-0.01	0.02	-0.02
1708590955.8696017	0.008	0.007	0.001	-1.12	1.19	171.08	0.0	0.0	0.0	0.0	318.0	314.0	-294.0	-314.0	0.21	0.2	-10.42	-0.07	0.0	-0.03
1708590956.2427084	0.008	0.007	0.001	-1.1300000000000001	1.19	171.08	0.0	0.0	0.0	0.0	318.0	314.0	-297.0	-315.0	0.2	0.22	-10.39	0.06	-0.16	-0.06
1708590956.6078205	0.008	0.007	0.001	-1.11	1.21	171.08	0.0	0.0	0.0	0.0	313.0	317.0	-297.0	-315.0	0.22	0.2	-10.41	0.04	0.02	0.03
1708590956.9889028	0.008	0.007	0.001	-1.12	1.21	171.08	0.0	0.0	0.0	0.0	318.0	313.0	-303.0	-317.0	0.22	0.21	-10.41	-0.01	-0.03	-0.24
1708590957.3519146	0.008	0.007	0.001	-1.11	1.22	171.08	0.0	0.0	0.0	0.0	315.0	317.0	-296.0	-316.0	0.22	0.2	-10.43	0.04	-0.03	-0.07
1708590957.7256162	0.008	0.006	0.001	-1.12	1.21	171.08	0.0	0.0	0.0	0.0	313.0	311.0	-296.0	-315.0	0.21	0.2	-10.41	-0.03	0.0	-0.02
1708590958.0947936	0.008	0.006	0.001	-1.12	1.21	171.08	0.0	0.0	0.0	0.0	313.0	314.0	-296.0	-315.0	0.22	0.2	-10.4	0.03	0.08	0.13
1708590958.4567769	0.008	0.006	0.001	-1.12	1.2	171.08	0.0	0.0	0.0	0.0	315.0	314.0	-295.0	-314.0	0.21	0.2	-10.44	0.1	0.0	0.0
1708590958.825595	0.008	0.006	0.001	-1.11	1.2	171.08	0.0	0.0	0.0	0.0	315.0	315.0	-294.0	-314.0	0.21	0.2	-10.4	-0.02	-0.03	0.02
1708590959.1975768	0.008	0.006	0.001	-1.1	1.19	171.08	0.0	0.0	0.0	0.0	319.0	319.0	-298.0	-316.0	0.21	0.2	-10.4	0.07	-0.04	-0.08
1708590959.5629172	0.008	0.006	0.001	-1.09	1.19	171.08	0.0	0.0	0.0	0.0	316.0	317.0	-296.0	-314.0	0.21	0.18	-10.41	0.01	-0.2	0.0
1708590959.9588835	0.008	0.006	0.001	-1.1	1.21	171.08	0.0	0.0	0.0	0.0	314.0	314.0	-296.0	-316.0	0.22	0.19	-10.39	0.07	0.05	0.0
1708590960.3217137	0.008	0.006	0.001	-1.11	1.22	171.08	0.0	0.0	0.0	0.0	315.0	311.0	-297.0	-316.0	0.21	0.21	-10.41	0.1	0.02	0.0
1708590960.675963	0.008	0.006	0.001	-1.11	1.21	171.08	0.0	0.0	0.0	0.0	313.0	314.0	-297.0	-315.0	0.21	0.21	-10.4	-0.04	-0.04	-0.06
1708590961.0487347	0.007	0.007	0.001	-1.27	1.25	170.56	53.0	63.0	-90.0	-70.0	801.0	802.0	-810.0	-813.0	0.22	0.21	-10.47	0.18	-0.24	-1.41
1708590961.37731	0.008	0.006	0.001	-1.56	1.18	170.51	143.0	136.0	-153.0	-90.0	743.0	752.0	-767.0	-787.0	0.42	-0.62	-10.55	0.0	-0.2	-3.54
1708590961.747671	0.011	0.005	0.001	-6.0600000000000005	1.0	150.48	4393.0	6030.0	-4356.0	-6050.0	1331.0	1025.0	-1255.0	-1014.0	0.5	1.6500000000000001	-9.58	-2.04	-1.26	-55.36
